filename,C1_bigram_and_trigram_frequency,C2_word_acquisition_properties,C3_content_word_frequency,C4_trigram_mutual_information,C5_bigram_frequency_and_range,C6_function_word_properties,C7_content_word_properties,C8_bigram_mutual_information,C9_function_word_frequency_and_range,C10_bigram_and_trigram_association_strength,C11_academic_language,C12_hypernymy,idioma,parte
PL0111P1.txt,-4.05885587355,-0.0133649757149,-2.10815802993,-2.69843876037,-2.80863028386,3.0467932075,-4.28982147682,-1.11497641834,-4.05566037485,-1.73225081838,-1.5934085648700003,2.7854133534099996,PL,P1
PL0111P2.txt,1.96597503345,10.462105384400001,3.72064235693,-0.442222164127,6.05308176116,-5.00691073265,-6.01950140721,-1.05716807953,3.60584076727,-2.8768709268799997,-0.10473426385199999,-1.79175006503,PL,P2
PL0111P3.txt,-4.36139881737,-1.19714349876,-8.39689886646,7.53134937742,5.01432542325,-3.1280232135799997,-1.7588116316900002,-3.93415004262,4.47240185579,3.36196243163,4.2287375031400005,4.14509648501,PL,P3
PL0112P1.txt,-1.84113652406,-4.62193713375,-2.0040905317299997,-3.18808028153,-4.3251450476999995,2.28968546482,1.03664462269,0.542957228451,0.561158913011,-1.37258697039,-2.5301588752,0.17506614278299998,PL,P1
PL0112P2.txt,-8.74888450378,1.96129418963,-2.33798744115,-0.781640104195,-9.59146100678,2.51890748403,-3.3975171415,-1.1079888266,-0.8145909448280001,-1.85302595026,-0.34204195721299996,-0.5583958586,PL,P2
PL0114P1.txt,-4.41742157058,-0.0168860767305,0.427457955724,0.434548078319,-2.7992167874500002,-1.8268852620200002,-0.529333367145,1.30329289974,-0.145640033701,-0.18686398282699998,0.631273443587,-0.723733199666,PL,P1
PL0114P2.txt,-9.69294177663,3.1672156673500003,4.0440666463,8.298414950489999,-4.08397394869,0.19794765044,-4.6577363839,1.50880130111,-1.68523526824,0.7120452147040001,0.29428410076,-1.7982263342500002,PL,P2
PL0114P3.txt,9.79477725608,-2.7940894665400005,-12.232997664900001,2.27097089222,4.800589865969999,-4.25227349648,-0.953839586186,1.7247441345299999,3.2694331982300002,1.5787208026,2.63706995668,2.82139795468,PL,P3
PL0115P1.txt,-7.33588949465,-15.4546220924,-4.44984780946,3.1340200172,-4.9356511193,-3.3697984597400006,-3.5257684078500002,0.9018462774539999,2.76465532012,0.9851610514839999,-1.17677737802,0.417253350152,PL,P1
PL0115P2.txt,0.431717668038,2.02492809,1.0553963809,4.43209111443,-0.360368253754,0.5654593054879999,-2.45796924338,2.65980679151,1.1623013824600001,1.20115829982,1.46454239874,-1.1360833611399999,PL,P2
PL0115P3.txt,11.243692751700001,-21.3565666938,-14.5878438227,2.4896625732700004,2.3261478373199997,-2.9098269196900004,0.154757156739,-1.7058449474200001,1.43667885686,5.883275214990001,0.7376177871170001,9.21973140643,PL,P3
PL0116P1.txt,12.9306028422,7.59377409638,8.466112102610001,-2.5729608442400003,8.328119834610002,-2.0525234531,-2.50253771571,-1.3591718050900001,-1.55615387917,-0.713995957987,2.31362436911,-3.28827299728,PL,P1
PL0116P2.txt,-5.5474309789900005,4.18868090868,4.74680141635,-3.85733591365,-4.77179702395,1.58181901481,-3.4087672616500004,-0.533014447785,-3.9669882040099997,-2.44003058419,-1.49255668399,-2.14263352986,PL,P2
PL0116P3.txt,23.6500719994,-2.2949931745099996,-9.37960245746,4.2076452173300005,6.23085761707,1.25497822243,0.41415154869099996,0.182422574721,-5.70252698274,3.6044551516100003,2.4515335703,3.7722168480800002,PL,P3
PL0117P1.txt,-6.06973817368,1.3818756834700001,-0.72302096765,-3.0996798415099995,2.96337407837,-1.17084304142,-0.101260481682,-0.18616568957199997,2.2987831632599995,-1.0345373864,-1.9155379252400002,-1.6892335009600001,PL,P1
PL0117P2.txt,-10.4675280835,7.75075669921,3.53434472327,-4.03360224644,-1.57841392842,1.3785532377899998,0.17047024646499997,0.312259041693,1.8483501679400003,-2.81947616691,-1.95126676695,-3.0341949019200003,PL,P2
