filename,np_elaboration,verb_vac_frequency,nouns_as_modifiers,determiners,vac_frequency,association_strength,diversity_and_frequency,possessives,frequency,idioma,parte
CH0141P2.txt,13.068773549600001,3.1535300103500004,4.87319167976,5.91167548395,-0.14920076068,-0.918604938422,1.5510606052200002,-1.0462729030700002,1.34018081192,CH,P2
CH0141P3.txt,-7.0537855031899985,-16.2168434026,-8.11341669541,-7.47999532707,-3.1650120775999997,-2.90558777915,-0.49056662390699995,28.5369879702,-6.784717161330001,CH,P3
CH0142P1.txt,1.3804504157600002,-2.26774663653,-0.9370236296789999,-0.152863932773,-1.09387992277,5.01269756843,1.88345611602,4.4120729815,-1.2897086129700002,CH,P1
CH0142P2.txt,2.68675609402,-5.33662632124,8.32412381154,-0.036591304213099994,3.07525860136,0.9452218229870001,1.23831906255,2.15524509658,0.897815574057,CH,P2
CH0142P3.txt,-16.6730724924,-16.53319602,-9.42583234315,-7.47999532707,-8.157757980860001,-2.90558777915,-10.7442856993,-2.28221380652,-17.878670733499998,CH,P3
CH0143P1.txt,-4.51407899942,19.0662967041,-0.749003971156,1.04839383175,1.94891373485,-1.65086383133,7.354437105710001,-2.28221380652,-2.2583275443,CH,P1
CH0143P2.txt,-1.8792652751700003,3.48761173922,1.11604980729,2.82484493332,2.59544907902,-0.254221921759,-1.4136870441,-1.29989417191,1.00378244997,CH,P2
CH0143P3.txt,-16.6730724924,-16.53319602,-9.42583234315,-7.47999532707,-8.157757980860001,-2.90558777915,-10.7442856993,-2.28221380652,-17.878670733499998,CH,P3
CH0144P1.txt,6.57270950072,4.61473230919,2.44367427,-1.74015775248,0.14973914697899998,-0.640817610389,-0.34434960627300004,1.02130475338,1.90967794325,CH,P1
CH0144P2.txt,5.21441246036,1.60273019414,3.4673470609300003,1.9236523588799999,0.319743028117,-0.8753915670899999,-0.881890212397,0.012316865951,0.733795139312,CH,P2
CH0144P3.txt,-16.6730724924,-16.53319602,-9.42583234315,-7.47999532707,-8.157757980860001,-2.90558777915,-10.7442856993,-2.28221380652,-17.878670733499998,CH,P3
CH0145P1.txt,-2.9074614553900004,-0.754513061296,-0.126785747984,0.394936675566,-0.8103499569760001,-0.281888731188,-0.760068562189,-0.1279174266,0.894421312845,CH,P1
CH0145P2.txt,-2.85076894004,1.25905543424,-0.18327903119600003,-0.355446416293,2.35523674236,3.67443032789,-0.352957415828,-0.8783753266609999,1.65633591278,CH,P2
CH0145P3.txt,2.57830192376,0.791295665765,-0.968604640367,3.8637763028800003,1.65955865236,1.96413883083,0.232255658879,-0.521931450295,0.993332942014,CH,P3
CH0146P1.txt,-0.825083504251,-0.249013627379,-0.133580226989,2.0415108176700003,1.8123212024400002,0.589424809795,-0.900151177802,-1.59326703023,0.675272960457,CH,P1
CH0146P2.txt,-2.3353236632,4.0501503854,-1.71985228273,-1.7936020705700002,-4.04939922566,0.521330553012,1.27817530501,0.43297415695,-0.367343546806,CH,P2
CH0146P3.txt,-15.3408043986,-12.8750762248,-7.338513074830001,3.55482839552,7.36465968337,-2.89831996515,4.49688294374,-2.28221380652,2.27242620137,CH,P3
CH0147P1.txt,3.90454292605,3.3858265107800003,1.27249628846,-0.607460223418,0.534671309768,1.01417478301,-2.56577743988,-1.12586876192,0.7359656025460001,CH,P1
CH0147P2.txt,0.23654263106600001,3.35714811116,1.41434743225,5.66140632158,-0.897716847588,-1.22842498001,0.460554337638,1.01882152941,0.700601130359,CH,P2
CH0147P3.txt,-19.273886562,24.1851375415,-9.42583234315,-7.47999532707,3.49597775898,-2.90558777915,13.516731433699999,-2.28221380652,4.22147076363,CH,P3
CH0148P1.txt,13.118749946900001,1.55295122162,3.017694182,0.686364401259,0.318491269578,-0.530473667155,1.46018205838,-0.217390210165,0.5934415193729999,CH,P1
CH0148P2.txt,-1.10488179414,6.3986939867,-1.58325480172,-0.9078948678450001,0.6877905610789999,-2.05726046465,-1.59935990801,0.7437322856199999,0.668860614007,CH,P2
CH0148P3.txt,-16.6730724924,-16.53319602,-9.42583234315,-7.47999532707,-8.157757980860001,-2.90558777915,-10.7442856993,-2.28221380652,-17.878670733499998,CH,P3
CH0149P1.txt,4.54013925293,-1.76565258585,0.19850154303800002,3.5774730301699997,1.3662491182700003,0.358505334577,0.8639812514740001,0.07699903876360001,0.08767244891519999,CH,P1
CH0149P2.txt,2.6486811303,2.7412860035500004,4.2378922153600005,3.72397854604,3.32944924218,-0.39724911935999996,0.600588718715,-0.47999979558300004,1.01510134805,CH,P2
CH0149P3.txt,-16.6730724924,-16.53319602,-9.42583234315,-7.47999532707,-8.157757980860001,-2.90558777915,-10.7442856993,-2.28221380652,-17.878670733499998,CH,P3
CH0150P1.txt,4.78756309483,-5.983917138450001,-0.412877739998,3.13132647857,-3.20197719231,1.7712005813799998,1.56325281465,-1.3819010306600001,-1.3306113211,CH,P1
CH0150P2.txt,-2.37375869735,-3.83648806411,1.26160075535,2.40494263319,-0.168014632719,-0.592116787198,0.530349044153,0.748725688489,0.0654690833457,CH,P2
CH0150P3.txt,-16.6730724924,-16.53319602,-9.42583234315,-7.47999532707,-8.157757980860001,-2.90558777915,-10.7442856993,-2.28221380652,-17.878670733499998,CH,P3
CH0151P1.txt,-1.8374867293000001,2.8499897656099997,1.38435106099,-1.98783562905,0.11230413858300001,1.3396408205900001,0.452484574904,4.108061182619999,0.09196832541719999,CH,P1
CH0151P2.txt,4.81809652706,-0.219032208919,1.9239867240700002,0.9870268338889999,-0.5701883600850001,2.53737140699,-0.8560523107960001,0.544862921634,1.0395379091099999,CH,P2
