filename,C1_bigram_and_trigram_frequency,C2_word_acquisition_properties,C3_content_word_frequency,C4_trigram_mutual_information,C5_bigram_frequency_and_range,C6_function_word_properties,C7_content_word_properties,C8_bigram_mutual_information,C9_function_word_frequency_and_range,C10_bigram_and_trigram_association_strength,C11_academic_language,C12_hypernymy
LOCNEC_2_P2.txt,2.30855929848,4.21701451884,6.52145502515,2.03007796256,-0.295873651173,0.360886802666,-1.08410802411,0.0841101983722,-0.422601634558,3.61380512058,0.998577155225,-1.90908323628
CAOS-E C2_eMc_P3.txt,-5.80790240198,-13.7025686377,-15.9902730897,-14.0376057864,3.62735320049,-1.28506149164,-3.88533850582,-3.86291130332,-0.567449166672,-4.39264342082,0.804757741058,7.91688236306
LOCNEC_30_p2.txt,4.87341438057,4.74779812498,8.27944174341,3.44856002565,1.35975684665,1.18050983622,-1.94431788505,2.42091438914,-0.330419453917,2.00172866703,-0.19400798127,-3.67030345097
LOCNEC_30_P3.txt,-6.83640062328,3.10809240613,-9.76275197636,-14.4944513535,-1.32103807006,1.30647064832,10.2446904305,-4.08107330262,-0.631545158293,-7.86915132494,-2.73996654469,3.52287332687
CAOS-E C2_eMc_P2.txt,-25.797457318,-11.1355279849,-12.103591415,-1.2017733922,-12.2879695665,-1.32259993785,-1.5648918294,-2.50457608731,4.07961105783,10.6650406386,-1.17261686802,3.29730753219
LOCNEC_2_P3.txt,19.766922212,5.5656680705,8.69331506268,-4.33222235421,-3.96667859597,5.57632727559,1.02208513775,-0.776399766199,-2.5901375625,-1.02438420378,1.53533434669,0.946790570153
LOCNEC_18_P2.txt,7.86744729367,6.58042576904,8.27186970783,-0.516227476735,0.296549532946,3.65535767272,0.604514350339,1.17077071952,-0.451748729307,-1.0769854431,-0.893797631489,-0.304921939357
LOCNEC_53_P3.txt,-4.27849976824,2.2625058048,-3.38714628021,-8.61807370866,-14.9689272314,6.39994282791,6.02662986589,-5.1310371137,-4.72921996783,-0.0807699489039,-2.01562107825,1.70286541203
LOCNEC_22_P3.txt,3.20646909511,-0.236197886659,2.30482959982,3.02683763587,-11.4720145099,3.18548136217,0.69659444076,1.97507094612,-8.81351012483,-0.208726389305,-1.59417862473,-1.46026796465
CAOS-E C2_ln_P2.txt,-3.36205257649,-8.55968376,0.993920746171,-1.36845064548,2.0602649401,-0.57924453406,-2.71674934925,-0.911305323319,-1.26423441031,-0.399741888765,-1.20455526359,-1.59138746708
CAOS-E C2_ykm_P1.txt,-9.09060735921,-4.22862498469,5.15038164272,12.7884010577,-6.03215688653,0.320565983589,-0.539195238438,8.54420489301,-2.52594450463,3.381832025,-1.44835524098,-1.66326629972
LOCNEC_14_P2.txt,-4.19805789352,2.81454200127,3.23608014357,5.48638724603,0.151008418009,2.80249447317,0.314387688318,2.55869392976,-0.307719712503,0.987446717231,-0.00965416891801,-1.01531512488
LOCNEC_41_P3.txt,-0.145133011398,9.86396592318,3.52118114464,5.98828324351,-4.33986570486,-0.550414316019,-0.484091326652,-2.25954785328,1.42112401295,-1.36228419495,1.13991605432,-0.875235660316
LOCNEC_20_P2.txt,2.61174028809,5.53754362525,6.28218050672,4.24071834429,-0.594577208052,2.96046847358,-1.49580501939,3.29565657803,-3.25193899987,1.27889441151,-0.611785116461,-1.9527257031
LOCNEC_16_P3.txt,0.300343571971,-5.95438807171,-19.2566738145,-5.809697796,2.09111287984,-2.15117852283,5.9404820507,-2.65654419171,-0.0974883132517,-0.212159240802,-1.03434854571,2.21053260976
LOCNEC_16_P2.txt,3.91326893057,-2.63445908674,0.224356850952,5.82610086689,1.03255712138,-3.74338486271,-1.9037749869,2.29685330375,2.50935077894,6.79252025836,1.49303268177,-0.618162944464
LOCNEC_20_P3.txt,-6.18956394929,2.27080972994,-12.79791752,-9.28840616404,-9.31685128926,1.1161119565,3.03715358864,-0.16187050271,0.00301136168588,-3.04987352742,-2.56689252872,4.24793990877
CAOS-E C2_db_P1.txt,-5.92606359266,-7.82194340785,4.45111148826,3.04493840025,5.96629578741,-4.64576927314,-1.77607845728,-0.248383909774,5.3469012851,-1.47111145157,-1.19709810935,-1.72629048254
LOCNEC_51_P3.txt,5.97521493902,6.23726722454,-4.3919434319,-1.01398099468,-3.00031153888,1.74417443972,6.36622049286,-0.0909657529917,-1.97366795526,-1.36581765036,-0.99044876663,0.924544768738
CAOS-E C2_el_P1.txt,0.61152388054,-4.47567455688,0.0387957645621,0.347808724763,-6.54358829824,0.841756503709,-2.60488165196,-0.987018599028,0.128923723761,-1.93538703287,-2.07786811994,-2.31882495039
CAOS-E C2_el_P3.txt,3.06897329355,7.19849671396,1.92335793302,-1.01191980646,3.59709536333,2.06744272569,-0.455428762465,1.11623558623,-1.87845012857,-2.81943251574,-1.64032751145,2.6597338067
LOCNEC_51_P1.txt,7.24669449039,1.509010757,6.1743575501,1.29780263782,-0.546151044569,2.27222551876,-0.293289784579,1.35823992375,-2.21044914494,-0.692421383243,0.0835498310673,-1.30914712855
CAOS-E C2_db_P3.txt,-1.98040789245,-7.47239323321,-12.1129816772,8.20303569607,23.7117254177,-9.55283189323,0.038532626992,-1.4052119546,9.60250599212,10.0462285594,3.36571498985,1.22778154289
LOCNEC_20_P1.txt,-5.23843588057,2.31613552136,11.0528140004,1.45735249546,2.79500940034,0.825580534335,-3.83933759179,1.59681762873,0.306317226668,3.10202601845,2.98632059052,-0.522057717173
LOCNEC_16_P1.txt,1.85239865267,0.330666081367,0.648722972623,2.68419057394,-1.15292075973,-3.09927525855,-1.45067864894,0.469262172398,-0.0250328221686,5.12172070103,-0.246424778488,-0.849250121945
CAOS-E C2_db_P2.txt,-32.6238248473,-15.9880001987,-21.1356800836,4.90023391456,-16.0515832764,-3.38943220338,-5.52481474268,-7.4276536872,1.23561703059,10.8761583613,-2.44664152327,9.4069724285
CAOS-E C2_el_P2.txt,8.43738082324,0.811666016142,4.95260472531,-2.96782486498,4.86199018632,-3.42546558039,-6.7364162831,-1.32846707265,4.21873117567,0.726100231602,0.848343966112,-2.59815189196
LOCNEC_55_P3.txt,-12.5605768683,4.90454951235,-6.97099443154,-5.51565441811,-10.7402444601,3.50111386675,7.57229415235,-2.65895416409,-2.36512140164,-2.97219378494,-1.55065122604,3.13106682239
LOCNEC_28_P3.txt,2.59567599099,10.7661536213,15.8019321594,-12.2557971074,-7.10290541912,2.97830264812,3.15989292383,-4.05984604572,-0.757397822584,-1.32356811809,0.332132729772,-2.33996795186
LOCNEC_4_P3.txt,0.248660497091,-9.63830741734,-13.0870136173,-3.23848708775,13.2055043936,-7.68304981589,2.53644191261,-3.98618718171,7.62250126286,1.49394568205,0.718743253325,2.67649156882
