filename,np_elaboration,verb_vac_frequency,nouns_as_modifiers,determiners,vac_frequency,association_strength,diversity_and_frequency,possessives,frequency
SP010512.txt,-0.810927074623,3.57054062157,-1.48164463169,0.855590562522,-0.0754913115458,-0.543198728591,-5.03247420094,-1.75958684709,2.06239330307
JP0121P1.txt,13.7897680452,0.830276556326,1.41963655411,8.43349110137,0.334568744406,2.22053591086,1.56247946128,-1.2270843797,0.460536589141
SW0108P2.txt,-3.51941118501,-0.349855991318,-0.672724683342,-0.582721423453,-1.5092982549,1.39920256699,-2.45910599419,-1.1218253679,0.820485865681
JP0148P3.txt,-3.52396883007,-12.0009654764,-5.96140048166,13.3999256365,-1.80853764294,-1.20982098217,5.0911752165,1.36209091264,2.31922950284
SW0136P3.txt,1.87614621349,-2.53991838282,-2.43111974011,3.82827926907,-2.69158762176,-9.0016389672,3.66594265807,-0.335649560305,-0.457196036527
SW0104P1.txt,-3.25827318743,-0.628204919661,0.7226981522,-1.55071860193,1.34531375234,0.469452955391,-2.54022456653,-2.25797549359,0.123165215073
SP012412.txt,-4.18765572892,-0.251128140347,-2.52267953232,-2.5090520977,-1.64215499123,-0.0470275702324,-4.22259392759,-1.00372325066,1.72854585148
JP0132P3.txt,-2.69570520138,-3.53274874997,-3.05132450178,3.12063376927,1.0268093647,1.14183113398,2.93598691366,1.52504841934,-1.05500618001
SP0103P2.txt,-5.5180138096,0.927148710632,-3.27621733385,-1.97793178916,-3.03121485761,-0.254252421227,-2.88983071675,-1.32379334415,0.789023031537
JP015112.txt,9.21286310566,4.33399502164,0.163322699966,-2.34983163807,1.28306533384,-3.1669800711,-0.251895743405,0.408174573281,0.0973709287784
SP0147P3.txt,4.40607329973,9.436958904,-1.79083243798,2.47510962671,2.24970305985,2.56903234763,0.767997047943,-0.501860911329,2.79302257212
JP014512.txt,-0.364782170336,4.1125267156,2.84925374999,-1.92355548635,-0.394737335515,0.0950408376854,-2.06157173036,1.14685889528,-0.234441658954
JP0126P3.txt,-0.968587907628,-1.00676213695,3.33052666954,3.69651278864,3.9984261924,-4.25192776303,2.44991646852,0.68268634542,-1.18311614608
SP0117P2.txt,-6.54096987014,-0.0418809038671,-3.80218702216,-1.69102973648,-0.135504351675,-1.74503849479,-2.63532468931,-1.57223011961,1.07045957975
SP013012.txt,-0.846471926594,2.26207010736,-0.299660135133,1.5546024242,-0.393851338892,1.25344746272,1.46912066052,-2.16160308948,-0.721364761689
JP0114P1.txt,22.2928947314,-4.71820319849,4.62012979964,1.40723790582,4.21411194708,-2.49374261875,4.7743391562,-1.28467438192,-1.1840467134
SW014112.txt,0.0346822856306,-3.23151651802,-0.50722235626,-0.962594485011,0.142925529855,1.50059999588,-2.3087594055,-0.107401769193,0.718342892933
SW0110P1.txt,4.65589795177,-2.86905948601,1.37525924926,-2.30102264994,1.43219283327,-2.98548891797,-0.122362626388,0.203006662857,0.731955319392
SW0122P3.txt,-4.35479919307,-2.50659044644,-2.27508186132,-0.0641079654194,4.53762944905,1.29861854156,2.32826969042,0.298756995536,1.17696382153
JP0118P2.txt,-5.43694208019,-2.44886274491,3.4088695236,-5.58772515178,1.6344272529,1.73500490197,1.83790435727,6.39646188756,0.119457473272
SP0129P3.txt,0.0144838909622,8.63604577868,-2.71445281003,5.3353600329,2.03939402133,-2.14280861757,-0.199682345363,-1.59627343622,2.24842549947
JP0138P1.txt,14.316477298,4.85686666244,11.6191384713,3.79143116589,1.33882520424,0.88854338612,1.06675956887,0.950928596189,1.04547738294
SW011712.txt,-4.63089741757,-1.51899349981,-0.248967743065,-1.75760890432,1.43447157562,1.70740467045,-1.74649527199,-0.880645864411,-0.837306008195
SW0130P2.txt,2.56937553535,-5.08140044554,0.723348016082,1.43203228422,2.30066857964,-0.69734149984,-0.178624367167,-1.94962985713,-0.256872508941
SW0146P1.txt,2.24368496206,1.65352727186,-0.714438094525,-0.222615377629,-1.2535088306,0.280636179656,-1.62860303129,-0.695830248538,0.33045457157
SP0105P3.txt,2.96244952802,0.656432152084,-1.91326526128,3.76248222141,3.317461714,-0.259802985116,-0.64130143444,-0.663546687249,2.46172324423
JP0134P2.txt,4.0997139325,0.754147840613,1.93582107648,-4.87639394096,-1.08816041594,-0.419838908693,-0.164548888263,1.20452646003,-0.0854108307341
SP0137P1.txt,2.2053611411,3.43445777322,0.459969957032,-2.25371134607,-2.24804227726,2.79657877627,-0.0113970407814,2.65104640756,0.181192897851
JP011312.txt,0.686008476627,2.454840714,6.34042678176,-4.94454662181,-0.37426468659,-0.681316774644,0.150014258325,4.04074880019,0.518448768505
SP0141P2.txt,-6.01986543964,2.23550130827,-3.97033233899,-6.75391991551,0.549912848833,1.38808025585,1.72981336789,0.0308265713438,0.353581432922
JP0142P1.txt,6.68512852546,4.56797249472,3.94516711912,-1.19687542981,4.53612897892,-2.00028130212,-0.511791035245,1.85755364158,1.89410529383
JP010712.txt,-6.88073112822,0.744797320208,0.548555943587,-2.26539874273,-0.47839167478,0.76416407647,-0.877919408417,3.88841909138,-0.700829008011
SP0123P1.txt,-7.24701111411,6.10280452161,-3.31576343569,1.15886139173,-0.0668575106448,-1.62111768977,-2.24432317112,-1.51861945453,2.37009112105
SP0111P3.txt,1.64060567244,-0.644768401355,-1.2794819867,4.79331399949,0.27873756976,-0.332543867843,-1.20463316753,-0.555744575561,0.536835477642
JP0120P2.txt,-0.930833985226,0.00547014138914,-1.50403553104,-3.50242000784,-1.05614271447,3.94499238362,-0.0398648276637,6.14294842864,0.0278323601953
SW0124P2.txt,1.89964011543,3.01846444986,-0.023388397109,-2.5231025472,2.41680041964,2.88520464775,-1.24360938113,-0.900439529452,1.16260374906
SW010312.txt,5.56678185574,3.20526245462,3.18947796123,0.359016898065,0.995032414647,2.29124100714,-2.66781022355,-1.41043720437,-0.338297225156
SP010812.txt,-1.04916425851,-0.305696577267,-1.73357822974,-0.307779647518,-1.65390039102,-0.449499671109,-3.08402113927,0.185600724149,0.650242496048
SW0128P1.txt,6.72691616722,3.02496799786,1.2656596869,1.0525146108,-0.0223251967122,2.62290583871,-1.69978630318,-1.12208563232,0.115556693794
JP0145P3.txt,-1.78420140006,-12.5055964004,-3.13366405215,3.01066134989,4.9560862442,-2.28524773245,3.66888297109,1.89684427547,1.4334930212
JP0101P2.txt,-3.35982229838,-3.24487256943,1.77272608118,-3.75935040326,5.7127489059,5.67372171417,1.98863507832,4.9459965177,-4.30731564724
SP0130P3.txt,4.2129058807,-3.63107263091,1.68028615881,2.14730167303,0.292138428416,-2.88120118564,3.41387035122,4.65269304948,2.2264591556
SP0102P1.txt,4.70399588086,5.21858275127,0.0404816052649,-0.729680097388,-3.71865432266,-1.88961811819,1.22758485795,-0.616045007035,-3.92060187086
JP012612.txt,4.46865748264,-3.68795166312,3.53555444172,-1.13193452253,1.37269263751,-0.780844480671,-1.23470817533,-0.326489325678,-0.414070362819
SW0141P3.txt,6.65008140964,-5.94996063983,-1.75271868405,6.39873590941,-2.11205430373,4.43111102428,4.22052907329,5.15106543481,0.161528137428
SW012212.txt,0.970840042519,5.04590853938,-0.580612394621,-0.727778418082,-1.37986247286,1.36645644807,-3.51185427173,-0.772839423662,1.22641314731
SW0105P2.txt,-1.05557007906,4.60039587608,3.66369877795,1.90630712446,-2.54243696634,-1.53024357542,-1.07284952806,-1.84303956267,0.0918365562908
SP012912.txt,-2.29130305207,5.95230866612,0.509496149612,-0.00788909138018,-0.572237730653,1.09012961879,-1.7624557226,-0.649334031275,0.354292434852
SW0109P1.txt,2.79251873324,0.0788160577325,2.32319550026,0.301137675912,-1.32748363438,2.39361111207,-2.2609763059,-2.1952738657,-0.648946929235
JP0119P1.txt,-4.9873937429,-4.99710900551,-2.29400316148,-4.11303389853,2.07490988028,-2.65831953724,-1.47460265966,-0.485067838431,1.02182730014
JP014812.txt,2.26755121332,2.46973527496,0.750673186365,-2.37385824033,1.30980998069,-0.579548137422,-0.235468042473,2.10046803645,-0.358812078127
SW0111P2.txt,-0.0751086826643,-0.898295056899,1.1862975211,-2.36437719141,3.07619450265,0.130965818935,-0.493914284834,-2.0083126717,0.274531208379
SW013612.txt,-1.57482126164,-0.172812509072,-0.258500109377,-0.628814593467,0.740888799095,-2.46261173334,-3.25554187684,-0.800495371698,-0.0656698976035
JP013212.txt,-2.21810049825,3.36366509545,6.17332540965,0.425104116398,2.85057503159,-0.104129362483,-1.39532071345,1.47228231979,-1.20588146616
SP0116P1.txt,-2.30602428255,1.43969784191,-1.83457119032,0.0214542701221,-0.457752167424,-2.02696074133,-3.00665449112,-1.05390801425,0.355276545978
JP0115P2.txt,-0.707733039408,-3.97005662246,9.19778848105,4.31027699242,-12.8210088197,-2.02783966709,6.76626681738,3.38232014565,-2.03724944685
SP0124P3.txt,-6.57660182189,-2.05076833647,-3.0949224828,1.58393309374,0.798089856904,-1.61623276139,-1.77338906819,-1.39996006271,1.75675362516
JP0151P3.txt,-6.06414522611,7.96005120158,-2.69886645856,1.00505653265,0.693104038715,-4.57702043836,3.10703677088,5.45931623245,1.27013786422
SW0130P3.txt,4.02641803357,-0.527721950165,0.964217800092,3.19769539181,-2.79932827831,1.5255547555,4.75209275076,1.12231074425,1.42130158849
SW0102P1.txt,-1.88224657242,-1.52565122056,-1.17209533237,-2.63690883099,-2.01151802669,0.30522072672,-0.00963734839419,-2.28055043736,1.01596453452
SP0141P3.txt,7.0493718373,6.06694704995,-1.07981364878,2.06418946049,-2.51111504726,-0.276110633454,2.19874079123,0.876855809314,0.218178215781
JP0106P1.txt,0.0551704836231,-2.08522553677,0.576445985999,-1.26957294963,-0.407989992146,0.0870478335989,1.08546008959,0.635894131426,-0.588151840746
SP0105P2.txt,-0.960769993657,2.97125394657,-1.59066829073,0.390073810487,0.325025977508,-1.17117428322,-4.33241975888,-1.91222699618,2.19019319471
JP0134P3.txt,6.84236502138,4.21311409604,2.86627071962,-2.17509289,0.302897688038,3.26897351107,1.11752239568,6.82643349214,2.63547091555
SW012912.txt,3.36063823498,8.14784677335,4.20397981916,2.1851964588,-0.329282442927,-1.25013219022,-2.78363648357,-0.351404736645,0.218387235194
SP0109P1.txt,-3.2905817704,2.17968003563,-1.19953616592,-1.20666345454,-0.635822309114,-1.66175791092,-0.838302985885,-0.758048561759,0.199102130968
JP013912.txt,-0.479436023702,2.08606350698,0.844022751563,-1.03329267982,2.44686419082,0.187806281084,-1.28533478613,2.79769288172,-0.590882115188
SP0111P2.txt,-2.54390580257,4.09734191033,-1.18956373586,2.70859529002,1.90242536921,-2.99087595953,1.62314570131,-2.72331467256,0.274777227872
JP0120P3.txt,-3.52880762554,-4.63387477635,-3.74728694189,3.85038944874,5.68680711986,-2.3264229247,0.792064055673,-0.343142421792,1.52176215703
JP0112P1.txt,0.434594351157,5.8180318897,4.07183164897,-6.68237844979,-0.8557603741,-0.498178936569,1.2913887305,-1.19126926188,1.65110455595
SP013612.txt,-3.53033027234,0.297167205476,1.71007510179,-1.20688661611,-2.33705562621,-2.03078274429,-0.804749965236,-2.00373733089,-0.443462232589
JP014312.txt,4.28137598748,-1.00964383495,0.99796156176,-2.69771020374,-1.35503527031,1.09658393589,-1.10454268922,0.389951659374,-1.67603188535
SW0116P1.txt,-4.06956254504,0.689520159246,0.80256568775,-1.12509926725,-0.26095147122,0.435076963293,-2.76387494622,-2.24045800375,-1.02885492012
SW0124P3.txt,-3.87080500193,0.210723898163,-2.68803732745,3.54883446859,1.73598113564,-0.381298213119,3.60091962602,1.60804327984,0.431020878187
SW014712.txt,4.4090097408,3.1087775851,1.02052495855,0.858377542755,-0.957098136434,0.541675683667,-4.09955374136,-2.15586881675,0.635019187088
JP011812.txt,1.17997491385,-1.93350587599,2.28395044206,-4.14703902198,2.34666537196,2.95025358368,0.114149133153,3.36228086319,0.558018996209
JP0149P1.txt,1.23750453796,-0.674770947454,2.32139436243,-1.00171101808,0.39192104627,9.62326480594,-0.0230948964599,-1.06386972829,-2.56262434762
SP011712.txt,-5.41264242066,-0.0592921460361,-3.58693013113,-1.03162877412,-0.440092970935,-1.94829956401,-3.44322095832,-1.55461800966,1.16139589801
JP0133P1.txt,3.59029741159,-2.45829712896,3.12398025801,-4.19262683483,-2.05098672206,-0.938228671518,0.93166876429,0.760467188723,-0.718322362996
JP0101P3.txt,0.652031296337,1.63974487471,-2.20804105953,2.24462294572,-1.73855969857,-4.26715336956,0.244516240693,2.02333630252,-0.129902010266
SP0130P2.txt,-9.97313319633,-11.9608616419,-6.39559910223,-1.10070157373,3.23258558619,-1.15045721632,3.91899583076,-2.72331467256,-0.291434014562
SP0146P1.txt,-2.18679516944,6.81802890749,-1.77759351285,-0.498696150023,-1.96129480485,3.82292849812,1.78214136927,-1.83798724827,-1.54465210747
JP0145P2.txt,0.541233369126,11.9825939392,8.64129217554,-1.56727399629,-1.75686365108,5.04901401765,3.02254210416,2.38215919355,-1.31478980878
SW0105P3.txt,-5.85768173905,0.32906655557,-4.02341472975,4.88404842519,2.44663206608,3.10429227149,1.77102504388,2.23431064031,-0.653812988144
SW0137P1.txt,3.68506992761,6.76340319958,1.42458478498,-0.901377750089,-1.36152293545,3.85825782135,-3.22466884252,-0.859238428281,1.18438083128
SW0141P2.txt,3.5266332026,-7.04200395904,0.343406487901,-1.07746560054,2.43983675219,1.12150155459,-0.454184457209,0.834230243991,0.734517331193
SW0123P1.txt,-2.12135486792,-3.5497959666,0.182728683415,0.0987093405804,-2.95684262341,0.170097332389,-1.12922071475,-0.40757245846,-0.452926996294
SW0111P3.txt,-4.66696716245,-1.86189722095,-1.51830263543,0.199560619289,-0.613419221384,-0.590295881085,3.53603186109,-2.72331467256,0.247802314376
JP0151P2.txt,-3.60003603568,4.32217447693,-0.899316294728,-1.75210384222,0.359578907467,0.969282787134,4.77416366713,-2.72331467256,-1.03239080643
JP0115P3.txt,-18.2324659217,-11.008422786,-10.7983911881,-7.73451649778,-9.83540420402,1.75883289414,4.48915256713,-2.72331467256,-1.92278024391
SP0124P2.txt,-4.53934293035,0.399552127627,-3.17838024929,-3.51659320373,-1.57959616127,0.65839630829,-3.37558310677,-1.35323186798,1.92637857469
JP0127P1.txt,-3.10286123104,-4.39290738763,5.58865809621,-1.56961534036,1.94351080272,1.40574617252,-1.2436540288,1.10350917161,-0.169024091702
SP010312.txt,-3.32978617842,2.31515779802,-2.93514373685,-1.43716037868,-3.14418978427,0.322517265632,-3.47462393438,-0.950696326272,1.04638715358
SW010812.txt,-0.664666907665,0.0505383274992,-0.167052734205,-0.373529632438,-2.43976237138,1.21168188176,-2.89507956504,-1.2813436879,0.541962323545
SP0128P1.txt,-0.283500996934,-1.7347250831,2.52803133448,-2.10487675075,-0.610215581516,-0.89015831933,2.19652503316,-1.59336014447,-1.84454334908
SP0108P2.txt,-0.140479533095,0.130362396524,-0.812918226083,-0.381195291746,-1.65632313725,-0.565810777748,-2.22045742609,0.920420677245,1.15990394959
JP0139P3.txt,3.39165627422,-1.06704235964,1.28486214269,7.85107578713,1.57338589264,-2.92304354811,1.94633939127,-0.295718128402,2.64678279006
SP0136P3.txt,5.82015972717,2.9309390239,-1.59487176272,5.66203988477,-0.0811781883148,-7.0542509886,4.87078316567,-2.72331467256,-0.501845485725
JP0107P2.txt,-7.11538702217,4.29126344163,2.60752506713,-4.30263100478,-2.49952551735,0.46403958057,1.0985362583,8.4910168819,-0.218391759122
JP012012.txt,1.96018832929,2.34797919118,-0.903260216183,-2.73100399124,0.942310393421,1.21096694103,-2.16296117188,2.44509833942,0.740891736996
SP0104P1.txt,-5.08139140497,-4.35969162154,-1.9399800947,1.87342991853,-1.73498889093,-0.840166072836,-1.02847630028,-0.755508373783,-0.471752909909
JP0143P3.txt,-1.20624413005,-0.0306711543041,-5.61919538035,1.98325456155,2.56113806187,11.8539312847,3.80882198774,4.09368170737,-1.02183556829
SW012412.txt,3.03603861597,1.86088219376,0.00485488170532,0.205834974696,-0.634824878739,3.12677915633,-3.13329480497,-0.678585313447,-0.160987595463
SW0103P2.txt,2.35180645022,2.0035285201,3.06260572351,-0.0379649382905,-0.211934503156,4.46296000069,-1.1537871133,-1.55579906124,-0.645754786263
SW0147P3.txt,-0.27968641065,-1.73597991784,-1.51454114159,4.84759978728,-1.10066754791,0.806367034997,3.1399197818,0.185249220918,0.614138333212
SW0117P2.txt,-4.68965149677,-1.94584565671,-0.776856779592,-1.53509361022,2.38357886588,2.01809183984,-0.864504337885,-0.791970935336,-0.441316717062
SW013012.txt,-0.54460591879,-0.0129664666347,0.0485624583937,0.632539842298,0.0291658158221,3.2964858327,-2.76848363635,-1.41277663597,-1.26020419225
SP014112.txt,-11.054020833,3.71575796118,-4.21981992277,-7.73451649778,-1.672598834,2.45675426974,3.96506209305,-2.72331467256,0.802804968478
SP0110P1.txt,-2.08201654806,2.83193403274,-2.11824855406,1.35827840158,-1.60481615708,-0.820307310864,-0.814995704816,-0.71736852172,0.482187692762
JP013412.txt,2.83824529012,-1.16313152557,4.14070736463,-3.32393768628,0.119347614774,-1.0512485706,-1.36230470176,-0.182037861936,0.0662571371931
JP0113P2.txt,-5.84049383745,3.9440299679,2.55462093197,-5.98421806614,-1.48486041864,0.269330727407,1.61359433912,8.36621769007,-0.609188496985
SW0129P3.txt,-2.93918980004,-1.51212632683,0.722229935565,6.00736809254,1.43346895798,1.24777023558,2.97834142218,-1.17060816792,-1.02306665398
SW0140P1.txt,-1.90689935937,0.00408855622236,-1.5503714187,-1.05180702627,-2.61517992989,3.04999510365,-2.12947296905,-1.72928021059,1.0438741925
SW011112.txt,-2.41719008311,-1.90819131811,-0.167904026543,-0.994560747897,0.4353093589,-0.199528419346,-2.81582514254,-1.66606539384,0.281065946135
SW0136P2.txt,-3.95840501021,-1.38920702044,-2.00442243759,-1.54407292916,5.60702911725,-2.48503290632,-0.74570427713,0.0870394061741,1.35877616337
JP0144P1.txt,4.01445176087,-3.77239105147,0.736279168155,-2.50634075942,-1.1464814526,1.17108330544,-1.73026771929,0.204768748409,1.12605111194
JP0132P2.txt,-2.28606349777,2.89075012274,5.84541588372,1.06791266888,3.37995378986,-0.113449479501,-1.04399901576,1.61364594334,-1.62985204645
SP0103P3.txt,-3.07880956946,0.619518708289,-1.03660748043,1.70956156889,0.388728901939,0.436420350132,-2.60402400178,1.14187962388,1.23124357029
JP011512.txt,4.1837978201,2.58486158406,4.87618038479,-1.1596279985,0.104819230257,-1.55622421015,2.42673603007,-0.870941289883,-1.86370487158
SP0131P1.txt,5.97490593901,-0.522326370437,3.1695334911,0.651010313181,-1.10834694404,-3.80645815513,3.72632349768,-2.72331467256,-0.486581308186
SW0108P3.txt,-0.0778829297786,0.845371148453,-2.17928894718,3.2296722658,0.6700535125,7.07214029706,2.15849559455,0.153965908725,1.87362422075
JP0148P2.txt,5.54987521926,8.45697590669,-1.88763511887,-1.26093966545,5.02951670591,-0.281385461485,4.1887536637,-2.72331467256,-3.10364172247
JP0118P3.txt,0.444048165789,-6.71937443924,0.712962568906,7.34793041528,7.92760670757,-3.41998851642,0.654824442353,-0.994413422205,2.2208148952
SP0129P2.txt,-10.4997001599,5.53306534088,-6.49649680928,0.102350940698,5.80752829173,0.794853361289,4.73160806204,0.803293129988,2.94193952044
SP0125P1.txt,-2.4824339501,3.01989413228,-1.41944593037,-0.705840740033,0.678869079647,1.21471878993,-0.651911447914,1.2637275165,0.273447157279
JP010112.txt,-2.06894345143,-2.66296309783,-1.17458188138,-0.208607466121,1.22900278902,0.927419891638,-0.527227339567,0.869117841,0.00254382211016
JP0126P2.txt,3.40209475723,0.179340722239,3.07786997917,-1.80401740677,0.707144668585,-3.74722145613,0.0892825604762,-0.246769543273,-0.849905109681
SP0117P3.txt,-6.46405013413,-2.27504788313,-4.21277305674,0.416174150386,-1.01326106764,1.08837669239,-2.94349236659,0.841802173054,2.24103674497
JP0150P1.txt,6.80847959027,1.40912527962,5.21069938068,-3.75343647258,-0.482618279343,-1.37147486536,-0.126852197637,-0.00333860020003,-0.259632453144
SW0122P2.txt,-0.412147721351,2.29252498695,-0.379360123406,-2.15054419322,-1.22522413097,1.63783940073,-1.9783031923,-0.145503513224,1.34695651573
SW010512.txt,1.13740741566,3.20680376463,0.963237242767,2.23762962502,-1.66562168912,-1.66875123019,-2.91234419284,-2.11701023589,0.0452188736463
SW0128P2.txt,0.919348718255,-6.15099902462,-2.42798059394,-2.98949591585,-0.928333434873,3.93034362452,3.94412357038,0.373332837087,-3.12396384594
SW0124P1.txt,3.7943480223,1.66157726662,-0.0744692521502,1.297779676,-1.30937207049,3.50710073691,-1.77313327579,-0.532464598775,-0.661226208907
SW0116P3.txt,4.27618467881,-7.23121087389,-1.98324531351,3.17658431276,-3.97077571249,-1.52259298306,2.3706130517,-1.90537835283,-0.355613814002
JP0112P3.txt,-0.429790293491,-1.5412343503,-0.389181081437,0.277702359551,-2.56655246063,3.79172038149,0.586367574051,3.44193173579,-0.799033394426
SP0123P2.txt,-10.1867995127,4.68259974025,-3.96881930124,-2.41002549058,0.731132285625,-1.26333603064,-3.98111801585,-1.81909824022,0.930829653098
SP010412.txt,-2.45181436981,-3.07424274061,-1.58194326352,0.79616545487,-1.65829156415,-1.52807291704,-2.87937010713,-0.998557781345,0.056503137169
JP0120P1.txt,5.67587188381,6.61548457453,-0.378963035975,-1.63322360072,3.97734584581,-3.72140714462,0.268974380664,-2.72331467256,1.08199017466
JP0134P1.txt,1.40385510195,-3.19948712467,6.59294909058,-1.53218504303,1.76875714302,-2.49945194002,1.46117455289,-1.44011759813,0.274430474689
SP011012.txt,-0.0991067880697,0.23696737368,-1.00418855452,3.05108817098,-0.489726304882,0.2409822781,-3.28867709708,-1.04730277495,0.26563937464
JP0106P3.txt,-4.77778211805,-0.848762686524,-2.51102282217,-5.70149717415,-3.12292776989,-1.23835056588,2.83960030534,3.3810915773,-3.75560538535
SP0141P1.txt,-11.1601724509,10.8785958381,-3.75357505069,-7.73451649778,-9.78118825589,-3.56686047801,3.3252476779,-2.72331467256,3.66677935889
JP0142P2.txt,-9.08987250815,-3.18998001499,2.12359520649,-1.52400425372,5.64177816585,-4.27046661719,0.334753620919,0.0158345249595,0.22308293651
SW0102P3.txt,3.9398482992,-0.84485665456,0.336577497856,3.60222500409,-1.14429264939,1.46134056608,2.20873377311,0.4795595614,-0.71419333273
SW0130P1.txt,-1.68899989092,2.16088410661,-0.0418037474632,-0.00298031472546,-0.689127917021,5.32664011021,-2.28656706785,-1.35805754933,-1.84318647994
SW0146P2.txt,-0.268867508092,0.0436689311849,0.0485923961927,-0.0765333505111,-0.640855417687,0.917453677743,-1.1817745328,0.369869620111,1.40937192393
JP0138P2.txt,6.35164994385,3.20112909188,7.24302653894,0.875071017188,-1.60441048309,-0.927771011385,0.371940274233,1.42961168824,-1.0492230424
SP0109P3.txt,2.71745982138,-2.43161650096,-3.57904301393,9.69850795279,-2.71526241536,0.341687031609,0.752611674088,-2.20668052985,1.97032407751
SP0116P2.txt,-4.97969776172,-6.72537497721,-2.05678836822,1.92487179682,-1.51300256637,1.68505135395,1.52237046825,-0.166755160824,-1.57119928213
JP0127P3.txt,-5.05910507555,-4.84625130101,-1.82887969275,-1.21909023984,3.20441141422,-1.56925653342,-0.796010751076,5.95759131796,0.247905187231
SP013112.txt,2.7772219017,-2.77187384001,1.28004245592,-0.938558219589,-0.799422833136,1.29899324196,2.68907536895,-2.09926904598,-0.856315521345
JP0115P1.txt,5.07842841154,2.97870349968,3.85917199173,-1.72745454317,0.974195846133,-1.51269148487,2.38778194791,-1.5875091961,-1.82091839955
JP014412.txt,2.79512106566,-2.98443734314,-0.208509875712,-2.43954458209,-0.187237574558,0.439089828498,-2.65893410943,0.444614753972,0.975549575197
SW0111P1.txt,-3.55629293374,-2.13903608681,-0.779866259561,-0.44562854481,-0.374406873508,-0.0416560746621,-1.98398611883,-1.48677906667,0.238139440164
SW0123P3.txt,5.08049935714,-6.47971659825,1.41018394155,4.12463265736,0.907711976424,0.236269879742,4.53443461881,-2.72331467256,1.73890796459
SW014012.txt,-0.405409644944,-0.935671006012,-1.41989034265,-1.00149610289,-1.98146702023,2.56399230391,-3.11259076584,-0.643728635929,0.554753243887
SP0128P3.txt,-10.3439462569,-6.00722437406,-4.3108798296,1.03127481588,-1.56762985051,-0.343875129204,8.65575868555,0.973718519558,-3.70204589211
JP0119P2.txt,-3.45527648953,-4.28705335952,-2.45318915394,-5.25835287212,2.07306641769,-3.60470474915,0.319743972858,4.21135739902,0.180316823683
SW0109P2.txt,-7.05559226968,-4.35757947234,-3.14596241984,-0.300166556307,1.41127984341,-1.6076274023,-1.26004425064,0.0165997230867,0.201477897264
JP0149P3.txt,-2.87007914175,-11.1838044812,-1.88876080324,2.72565318253,0.920764542266,-2.9894737751,3.51162369884,0.949005637486,-1.50552251537
SW0137P3.txt,-3.1204666573,-3.04470765311,-0.770595144986,-0.251078803458,1.04885395692,3.02336527452,-0.739087610416,-0.145579952435,0.879748466516
SW0105P1.txt,2.84113391429,2.31329517642,0.311563061294,2.46483717162,-1.02053758963,-1.72191467174,-1.81362338388,-2.30247355345,-0.0174836146072
JP015012.txt,5.93473019362,-0.337783214513,4.39410582147,-3.78665125155,-0.150031644346,-1.23504550514,-0.58102027685,0.745127013974,-0.506275166281
